majorId,sessionId,sessionName,sessionName_en,room,linkZoom,day,startDate,endDate
0,0011,Hóa phân tích,Analytical chemistry,Hội trường I,,2,13:00,13:40
0,0021,Hóa hữu cơ – Hóa dược,Organic chemistry – Medicinal chemistry,Hội trường I,,2,13:40,14:40
0,0031,Hóa vô cơ và ứng dụng,Inorganic and applied chemistry,Hội trường I,,2,15:20,16:00
0,0041,Hóa lý – Hóa polymer,Physical chemistry – Polymer chemistry,Hội trường I,,2,16:00,17:00
