majorId,sessionId,sessionName,sessionName_en,room,linkZoom,day,startDate,endDate
1,1011,Sinh lý Thực vật – Công nghệ Sinh học Thực vật,Plant Physiology – Plant Biotechnology,F.205A,,2,13:00,16:40
1,1021,Di truyền Sinh học Phân tử - Sinh thái - Thực vật học,Genetic – Molecularbiology – Ecology-botan,C.31,,2,13:00,17:45
1,1031,Sinh lý Động vật – Công nghệ Sinh học Động vật,Physilogy – Animal Biotechnology,F.205B,,2,13:00,15:30
1,1041,Vi sinh – Sinh hóa (Session Vi sinh),Microbiology – Biochemistry,C.32,,2,13:00,16:10
1,1051,Vi sinh- Sinh hóa (Session Sinh hóa),Microbiology - Biochemistry,C.41,,2,13:00,14:15
